dataset,run_dir,model,threshold,mode,seed,round,candidate_count,candidate_target_count,candidate_target_prevalence,batch_count,batch_target_count,batch_target_fraction,batch_concentration_ratio,would_quarantine,prevented_target_count,prevented_target_count_to_date,observed_final_target_count,residual_final_target_count_if_quarantined,is_target_mode
b25_gfp_epsilon_greedy_mlp,runs/20260530T041559Z_b25-gfp-epsgreedy20-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-10seed-80ep,mlp,5.6525,targeted_swap,4,2,45320,193,0.004258605472197705,100,0,0.0,0.0,False,0,47,47,0,True
b25_gfp_epsilon_greedy_mlp,runs/20260530T041559Z_b25-gfp-epsgreedy20-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-10seed-80ep,mlp,5.6525,targeted_swap,4,3,45220,193,0.0042680229986731535,100,0,0.0,0.0,False,0,47,47,0,True
b25_gfp_epsilon_greedy_mlp,runs/20260530T041559Z_b25-gfp-epsgreedy20-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-10seed-80ep,mlp,5.6525,targeted_swap,4,4,45120,193,0.004277482269503546,100,0,0.0,0.0,False,0,47,47,0,True
b25_gfp_epsilon_greedy_mlp,runs/20260530T041559Z_b25-gfp-epsgreedy20-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-10seed-80ep,mlp,5.6525,targeted_swap,5,0,45520,240,0.005272407732864675,100,7,0.07,13.276666666666667,True,7,7,10,3,True
b25_gfp_epsilon_greedy_mlp,runs/20260530T041559Z_b25-gfp-epsgreedy20-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-10seed-80ep,mlp,5.6525,targeted_swap,5,1,45420,233,0.0051298987230295025,100,3,0.03,5.848068669527897,True,3,10,10,0,True
b25_gfp_epsilon_greedy_mlp,runs/20260530T041559Z_b25-gfp-epsgreedy20-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-10seed-80ep,mlp,5.6525,targeted_swap,5,2,45320,230,0.005075022065313328,100,0,0.0,0.0,False,0,10,10,0,True
b25_gfp_epsilon_greedy_mlp,runs/20260530T041559Z_b25-gfp-epsgreedy20-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-10seed-80ep,mlp,5.6525,targeted_swap,5,3,45220,230,0.0050862450243255196,100,0,0.0,0.0,False,0,10,10,0,True
b25_gfp_epsilon_greedy_mlp,runs/20260530T041559Z_b25-gfp-epsgreedy20-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-10seed-80ep,mlp,5.6525,targeted_swap,5,4,45120,230,0.005097517730496454,100,0,0.0,0.0,False,0,10,10,0,True
b25_gfp_epsilon_greedy_mlp,runs/20260530T041559Z_b25-gfp-epsgreedy20-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-10seed-80ep,mlp,5.6525,targeted_swap,6,0,45520,240,0.005272407732864675,100,23,0.23,43.623333333333335,True,23,23,24,1,True
b25_gfp_epsilon_greedy_mlp,runs/20260530T041559Z_b25-gfp-epsgreedy20-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-10seed-80ep,mlp,5.6525,targeted_swap,6,1,45420,217,0.004777630999559666,100,0,0.0,0.0,False,0,23,24,1,True
b25_gfp_epsilon_greedy_mlp,runs/20260530T041559Z_b25-gfp-epsgreedy20-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-10seed-80ep,mlp,5.6525,targeted_swap,6,2,45320,217,0.004788172992056488,100,0,0.0,0.0,False,0,23,24,1,True
b25_gfp_epsilon_greedy_mlp,runs/20260530T041559Z_b25-gfp-epsgreedy20-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-10seed-80ep,mlp,5.6525,targeted_swap,6,3,45220,217,0.004798761609907121,100,0,0.0,0.0,False,0,23,24,1,True
b25_gfp_epsilon_greedy_mlp,runs/20260530T041559Z_b25-gfp-epsgreedy20-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-10seed-80ep,mlp,5.6525,targeted_swap,6,4,45120,217,0.004809397163120567,100,1,0.01,2.07926267281106,False,0,23,24,1,True
b25_gfp_epsilon_greedy_mlp,runs/20260530T041559Z_b25-gfp-epsgreedy20-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-10seed-80ep,mlp,5.6525,targeted_swap,7,0,45520,240,0.005272407732864675,100,0,0.0,0.0,False,0,0,63,63,True
b25_gfp_epsilon_greedy_mlp,runs/20260530T041559Z_b25-gfp-epsgreedy20-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-10seed-80ep,mlp,5.6525,targeted_swap,7,1,45420,240,0.005284015852047556,100,62,0.62,117.335,True,62,62,63,1,True
b25_gfp_epsilon_greedy_mlp,runs/20260530T041559Z_b25-gfp-epsgreedy20-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-10seed-80ep,mlp,5.6525,targeted_swap,7,2,45320,178,0.003927625772285967,100,1,0.01,2.546067415730337,False,0,62,63,1,True
b25_gfp_epsilon_greedy_mlp,runs/20260530T041559Z_b25-gfp-epsgreedy20-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-10seed-80ep,mlp,5.6525,targeted_swap,7,3,45220,177,0.003914197257850509,100,0,0.0,0.0,False,0,62,63,1,True
b25_gfp_epsilon_greedy_mlp,runs/20260530T041559Z_b25-gfp-epsgreedy20-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-10seed-80ep,mlp,5.6525,targeted_swap,7,4,45120,177,0.0039228723404255315,100,0,0.0,0.0,False,0,62,63,1,True
b25_gfp_epsilon_greedy_mlp,runs/20260530T041559Z_b25-gfp-epsgreedy20-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-10seed-80ep,mlp,5.6525,targeted_swap,8,0,45520,240,0.005272407732864675,100,29,0.29,55.00333333333333,True,29,29,29,0,True
b25_gfp_epsilon_greedy_mlp,runs/20260530T041559Z_b25-gfp-epsgreedy20-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-10seed-80ep,mlp,5.6525,targeted_swap,8,1,45420,211,0.004645530603258476,100,0,0.0,0.0,False,0,29,29,0,True
b25_gfp_epsilon_greedy_mlp,runs/20260530T041559Z_b25-gfp-epsgreedy20-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-10seed-80ep,mlp,5.6525,targeted_swap,8,2,45320,211,0.004655781112091792,100,0,0.0,0.0,False,0,29,29,0,True
b25_gfp_epsilon_greedy_mlp,runs/20260530T041559Z_b25-gfp-epsgreedy20-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-10seed-80ep,mlp,5.6525,targeted_swap,8,3,45220,211,0.0046660769570986286,100,0,0.0,0.0,False,0,29,29,0,True
b25_gfp_epsilon_greedy_mlp,runs/20260530T041559Z_b25-gfp-epsgreedy20-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-10seed-80ep,mlp,5.6525,targeted_swap,8,4,45120,211,0.004676418439716312,100,0,0.0,0.0,False,0,29,29,0,True
b25_gfp_epsilon_greedy_mlp,runs/20260530T041559Z_b25-gfp-epsgreedy20-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-10seed-80ep,mlp,5.6525,targeted_swap,9,0,45520,240,0.005272407732864675,100,67,0.67,127.07666666666667,True,67,67,67,0,True
b25_gfp_epsilon_greedy_mlp,runs/20260530T041559Z_b25-gfp-epsgreedy20-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-10seed-80ep,mlp,5.6525,targeted_swap,9,1,45420,173,0.0038088947600176132,100,0,0.0,0.0,False,0,67,67,0,True
b25_gfp_epsilon_greedy_mlp,runs/20260530T041559Z_b25-gfp-epsgreedy20-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-10seed-80ep,mlp,5.6525,targeted_swap,9,2,45320,173,0.0038172992056487204,100,0,0.0,0.0,False,0,67,67,0,True
b25_gfp_epsilon_greedy_mlp,runs/20260530T041559Z_b25-gfp-epsgreedy20-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-10seed-80ep,mlp,5.6525,targeted_swap,9,3,45220,173,0.0038257408226448474,100,0,0.0,0.0,False,0,67,67,0,True
b25_gfp_epsilon_greedy_mlp,runs/20260530T041559Z_b25-gfp-epsgreedy20-pos27-disttrigger-dim32-s003-25swap-bg2048-mlp-10seed-80ep,mlp,5.6525,targeted_swap,9,4,45120,173,0.0038342198581560283,100,0,0.0,0.0,False,0,67,67,0,True
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,0,0,174,35,0.20114942528735633,8,0,0.0,0.0,False,0,0,1,1,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,0,1,166,35,0.21084337349397592,8,0,0.0,0.0,False,0,0,1,1,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,0,2,158,35,0.22151898734177214,8,1,0.125,0.5642857142857143,False,0,0,1,1,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,0,3,150,34,0.22666666666666666,8,0,0.0,0.0,False,0,0,1,1,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,0,4,142,34,0.23943661971830985,8,0,0.0,0.0,False,0,0,1,1,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,0,5,134,34,0.2537313432835821,8,0,0.0,0.0,False,0,0,1,1,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,1,0,174,40,0.22988505747126436,8,0,0.0,0.0,False,0,0,5,5,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,1,1,166,40,0.24096385542168675,8,0,0.0,0.0,False,0,0,5,5,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,1,2,158,40,0.25316455696202533,8,0,0.0,0.0,False,0,0,5,5,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,1,3,150,40,0.26666666666666666,8,0,0.0,0.0,False,0,0,5,5,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,1,4,142,40,0.28169014084507044,8,4,0.5,1.775,False,0,0,5,5,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,1,5,134,36,0.26865671641791045,8,1,0.125,0.4652777777777778,False,0,0,5,5,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,2,0,174,42,0.2413793103448276,8,0,0.0,0.0,False,0,0,4,4,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,2,1,166,42,0.25301204819277107,8,0,0.0,0.0,False,0,0,4,4,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,2,2,158,42,0.26582278481012656,8,0,0.0,0.0,False,0,0,4,4,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,2,3,150,42,0.28,8,2,0.25,0.8928571428571428,False,0,0,4,4,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,2,4,142,40,0.28169014084507044,8,2,0.25,0.8875,False,0,0,4,4,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,2,5,134,38,0.2835820895522388,8,0,0.0,0.0,False,0,0,4,4,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,3,0,174,40,0.22988505747126436,8,0,0.0,0.0,False,0,0,1,1,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,3,1,166,40,0.24096385542168675,8,0,0.0,0.0,False,0,0,1,1,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,3,2,158,40,0.25316455696202533,8,1,0.125,0.49374999999999997,False,0,0,1,1,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,3,3,150,39,0.26,8,0,0.0,0.0,False,0,0,1,1,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,3,4,142,39,0.2746478873239437,8,0,0.0,0.0,False,0,0,1,1,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,3,5,134,39,0.291044776119403,8,0,0.0,0.0,False,0,0,1,1,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,4,0,174,44,0.25287356321839083,8,0,0.0,0.0,False,0,0,2,2,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,4,1,166,44,0.26506024096385544,8,1,0.125,0.47159090909090906,False,0,0,2,2,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,4,2,158,43,0.2721518987341772,8,0,0.0,0.0,False,0,0,2,2,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,4,3,150,43,0.2866666666666667,8,0,0.0,0.0,False,0,0,2,2,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,4,4,142,43,0.3028169014084507,8,0,0.0,0.0,False,0,0,2,2,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,4,5,134,43,0.3208955223880597,8,1,0.125,0.38953488372093026,False,0,0,2,2,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,5,0,174,37,0.21264367816091953,8,0,0.0,0.0,False,0,0,2,2,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,5,1,166,37,0.22289156626506024,8,0,0.0,0.0,False,0,0,2,2,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,5,2,158,37,0.23417721518987342,8,1,0.125,0.5337837837837838,False,0,0,2,2,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,5,3,150,36,0.24,8,1,0.125,0.5208333333333334,False,0,0,2,2,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,5,4,142,35,0.24647887323943662,8,0,0.0,0.0,False,0,0,2,2,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,5,5,134,35,0.26119402985074625,8,0,0.0,0.0,False,0,0,2,2,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,6,0,174,39,0.22413793103448276,8,0,0.0,0.0,False,0,0,2,2,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,6,1,166,39,0.23493975903614459,8,0,0.0,0.0,False,0,0,2,2,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,6,2,158,39,0.2468354430379747,8,1,0.125,0.5064102564102564,False,0,0,2,2,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,6,3,150,38,0.25333333333333335,8,0,0.0,0.0,False,0,0,2,2,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,6,4,142,38,0.2676056338028169,8,1,0.125,0.4671052631578948,False,0,0,2,2,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,6,5,134,37,0.27611940298507465,8,0,0.0,0.0,False,0,0,2,2,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,7,0,174,44,0.25287356321839083,8,0,0.0,0.0,False,0,0,7,7,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,7,1,166,44,0.26506024096385544,8,0,0.0,0.0,False,0,0,7,7,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,7,2,158,44,0.27848101265822783,8,0,0.0,0.0,False,0,0,7,7,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,7,3,150,44,0.29333333333333333,8,7,0.875,2.9829545454545454,False,0,0,7,7,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,7,4,142,37,0.2605633802816901,8,0,0.0,0.0,False,0,0,7,7,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,7,5,134,37,0.27611940298507465,8,0,0.0,0.0,False,0,0,7,7,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,8,0,174,44,0.25287356321839083,8,0,0.0,0.0,False,0,0,6,6,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,8,1,166,44,0.26506024096385544,8,0,0.0,0.0,False,0,0,6,6,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,8,2,158,44,0.27848101265822783,8,0,0.0,0.0,False,0,0,6,6,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,8,3,150,44,0.29333333333333333,8,3,0.375,1.2784090909090908,False,0,0,6,6,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,8,4,142,41,0.2887323943661972,8,3,0.375,1.298780487804878,False,0,0,6,6,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,8,5,134,38,0.2835820895522388,8,0,0.0,0.0,False,0,0,6,6,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,9,0,174,41,0.23563218390804597,8,0,0.0,0.0,False,0,0,3,3,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,9,1,166,41,0.2469879518072289,8,0,0.0,0.0,False,0,0,3,3,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,9,2,158,41,0.25949367088607594,8,3,0.375,1.4451219512195121,False,0,0,3,3,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,9,3,150,38,0.25333333333333335,8,0,0.0,0.0,False,0,0,3,3,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,9,4,142,38,0.2676056338028169,8,0,0.0,0.0,False,0,0,3,3,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,clean,9,5,134,38,0.2835820895522388,8,0,0.0,0.0,False,0,0,3,3,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,random_swap,0,0,174,35,0.20114942528735633,8,0,0.0,0.0,False,0,0,3,3,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,random_swap,0,1,166,35,0.21084337349397592,8,0,0.0,0.0,False,0,0,3,3,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,random_swap,0,2,158,35,0.22151898734177214,8,0,0.0,0.0,False,0,0,3,3,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,random_swap,0,3,150,35,0.23333333333333334,8,0,0.0,0.0,False,0,0,3,3,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,random_swap,0,4,142,35,0.24647887323943662,8,3,0.375,1.5214285714285714,False,0,0,3,3,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,random_swap,0,5,134,32,0.23880597014925373,8,0,0.0,0.0,False,0,0,3,3,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,random_swap,1,0,174,40,0.22988505747126436,8,0,0.0,0.0,False,0,0,2,2,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,random_swap,1,1,166,40,0.24096385542168675,8,0,0.0,0.0,False,0,0,2,2,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,random_swap,1,2,158,40,0.25316455696202533,8,0,0.0,0.0,False,0,0,2,2,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,random_swap,1,3,150,40,0.26666666666666666,8,0,0.0,0.0,False,0,0,2,2,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,random_swap,1,4,142,40,0.28169014084507044,8,0,0.0,0.0,False,0,0,2,2,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,random_swap,1,5,134,40,0.29850746268656714,8,2,0.25,0.8375,False,0,0,2,2,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,random_swap,2,0,174,42,0.2413793103448276,8,0,0.0,0.0,False,0,0,5,5,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,random_swap,2,1,166,42,0.25301204819277107,8,0,0.0,0.0,False,0,0,5,5,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,random_swap,2,2,158,42,0.26582278481012656,8,0,0.0,0.0,False,0,0,5,5,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,random_swap,2,3,150,42,0.28,8,5,0.625,2.2321428571428568,False,0,0,5,5,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,random_swap,2,4,142,37,0.2605633802816901,8,0,0.0,0.0,False,0,0,5,5,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,random_swap,2,5,134,37,0.27611940298507465,8,0,0.0,0.0,False,0,0,5,5,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,random_swap,3,0,174,40,0.22988505747126436,8,1,0.125,0.54375,False,0,0,4,4,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,random_swap,3,1,166,39,0.23493975903614459,8,0,0.0,0.0,False,0,0,4,4,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,random_swap,3,2,158,39,0.2468354430379747,8,0,0.0,0.0,False,0,0,4,4,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,random_swap,3,3,150,39,0.26,8,3,0.375,1.4423076923076923,False,0,0,4,4,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,random_swap,3,4,142,36,0.2535211267605634,8,0,0.0,0.0,False,0,0,4,4,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,random_swap,3,5,134,36,0.26865671641791045,8,0,0.0,0.0,False,0,0,4,4,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,random_swap,4,0,174,44,0.25287356321839083,8,0,0.0,0.0,False,0,0,2,2,False
b31_cameo_rf_ucb,runs/20260530T062752Z_b31-cameo-retrospective-rfucb-10seed,rf_ensemble_ucb,2.9829545454545454,random_swap,4,1,166,44,0.26506024096385544,8,0,0.0,0.0,False,0,0,2,2,False
