seed,mode,model,round,rank,record_id,true_label,is_target,PrinterNozzle,NozzleSize,PrinterNumber,DecisionPolicy,axis_values
2,clean,rf_ucb,0,14,2506,24.2223799,False,0.0,0.75,4.0,7.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=7
2,clean,rf_ucb,0,15,2501,23.89779835,False,0.0,0.75,4.0,7.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=7
2,clean,rf_ucb,0,16,2669,20.3622507,False,0.0,0.75,4.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=8
2,clean,rf_ucb,0,17,2898,19.13302148,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,0,18,2593,23.16485693,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,0,19,2567,15.09486434,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,0,20,2515,17.51028749,False,0.0,0.75,4.0,7.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=7
2,clean,rf_ucb,0,21,2572,18.11371498,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,0,22,2610,18.62996047,False,0.0,0.75,4.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=8
2,clean,rf_ucb,0,23,2634,18.0212408,False,0.0,0.75,4.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=8
2,clean,rf_ucb,0,24,2504,19.93402811,False,0.0,0.75,4.0,7.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=7
2,clean,rf_ucb,0,25,2644,8.760804285,False,0.0,0.75,4.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=8
2,clean,rf_ucb,0,26,2562,21.49815727,True,1.0,0.5,2.0,8.0,PrinterNozzle=1|NozzleSize=0.5|PrinterNumber=2|DecisionPolicy=8
2,clean,rf_ucb,0,27,3043,16.86530361,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,0,28,2604,21.14912079,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,0,29,2640,11.02962327,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,0,30,2625,22.30811501,False,0.0,0.75,4.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=8
2,clean,rf_ucb,0,31,3621,25.5098028,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,0,32,2577,20.2959768,True,1.0,0.5,2.0,8.0,PrinterNozzle=1|NozzleSize=0.5|PrinterNumber=2|DecisionPolicy=8
2,clean,rf_ucb,0,33,3729,21.77968326,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,0,34,2981,12.63074998,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,0,35,2543,17.2957316,False,0.0,0.75,3.0,7.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=7
2,clean,rf_ucb,0,36,2525,20.25483306,False,0.0,0.75,3.0,7.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=7
2,clean,rf_ucb,0,37,2978,18.72516705,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,0,38,2683,14.91764623,False,0.0,0.75,4.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=8
2,clean,rf_ucb,0,39,2565,17.54739967,True,1.0,0.5,2.0,8.0,PrinterNozzle=1|NozzleSize=0.5|PrinterNumber=2|DecisionPolicy=8
2,clean,rf_ucb,1,0,2990,11.80120753,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,1,1,2573,24.66168562,True,1.0,0.5,2.0,8.0,PrinterNozzle=1|NozzleSize=0.5|PrinterNumber=2|DecisionPolicy=8
2,clean,rf_ucb,1,2,3647,28.81154216,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,1,3,3636,29.90440351,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,1,4,3136,16.01855283,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,1,5,3626,17.95222751,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,1,6,2762,13.11064736,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,1,7,2654,25.57170692,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,1,8,3521,20.69731302,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,1,9,2579,19.50628643,False,0.0,0.75,4.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=8
2,clean,rf_ucb,1,10,3097,9.984680035,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,1,11,3634,20.94185264,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,1,12,2950,22.0969526,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,1,13,3039,11.21929655,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,1,14,3014,16.67337536,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,1,15,3003,23.4644979,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,1,16,2750,16.49107812,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,1,17,3638,29.33234239,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,1,18,3011,12.66500538,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,1,19,2720,15.87348363,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,1,20,3032,11.81963321,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,1,21,3817,18.04422366,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,1,22,3033,23.59323593,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,1,23,3512,20.47254428,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,1,24,3543,19.30184602,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,1,25,2816,19.40505603,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,1,26,2824,14.60408083,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,1,27,3579,13.21737783,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,1,28,3104,19.02063927,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,1,29,2943,27.96025128,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,1,30,2951,16.73392909,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,1,31,2987,17.96402226,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,1,32,3896,17.17875499,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,1,33,2574,20.96271532,False,0.0,0.75,4.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=8
2,clean,rf_ucb,1,34,3190,18.7920354,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,1,35,3618,18.20876027,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,1,36,3145,22.88111168,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,1,37,2913,27.26233215,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,1,38,2595,22.89624297,False,0.0,0.75,4.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=8
2,clean,rf_ucb,1,39,3199,22.33896248,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,2,0,2938,20.37283885,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,2,1,2894,21.14629585,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,2,2,2552,21.42334381,False,0.0,0.75,4.0,7.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=7
2,clean,rf_ucb,2,3,2716,21.38111142,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,2,4,2603,27.0160431,False,0.0,0.75,4.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=8
2,clean,rf_ucb,2,5,3504,26.19120344,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,2,6,2895,15.72716249,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,2,7,3113,12.63947355,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,2,8,2632,18.5595431,False,0.0,0.75,4.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=8
2,clean,rf_ucb,2,9,2800,22.20281225,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,2,10,3644,26.04669244,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,2,11,2770,23.63268361,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,2,12,3120,23.29743759,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,2,13,3609,27.89473671,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,2,14,2910,26.75651248,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,2,15,3566,29.72379051,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,2,16,3484,28.84222098,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,2,17,3641,24.05223494,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,2,18,2896,10.7368654,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,2,19,2512,18.90751098,False,0.0,0.75,3.0,7.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=7
2,clean,rf_ucb,2,20,2596,16.08705755,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,2,21,2649,17.02732259,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,2,22,2628,20.14840196,False,0.0,0.75,4.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=8
2,clean,rf_ucb,2,23,2533,12.79088359,False,0.0,0.75,3.0,7.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=7
2,clean,rf_ucb,2,24,3556,30.96978123,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,2,25,2616,19.77705354,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,2,26,2584,23.64688576,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,2,27,2849,18.07311599,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,2,28,3564,25.12268706,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,2,29,3486,30.70557077,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,2,30,3591,18.83319501,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,2,31,4013,30.45463344,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,2,32,2637,12.80707088,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,2,33,2607,31.01882078,False,0.0,0.75,4.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=8
2,clean,rf_ucb,2,34,3073,10.93271865,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,2,35,2903,25.49003398,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,2,36,2658,15.07506039,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,2,37,2618,23.28325173,False,0.0,0.75,4.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=8
2,clean,rf_ucb,2,38,2684,24.82664684,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,2,39,4290,33.85140278,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,3,0,3600,30.58785429,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,3,1,3540,24.8240595,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,3,2,3841,36.50410336,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,3,3,4243,29.84851392,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,3,4,3887,35.55272595,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,3,5,4250,26.43066378,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,3,6,3629,28.35531654,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,3,7,4138,30.57791461,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,3,8,4276,34.10754848,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,3,9,3938,28.43796794,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,3,10,3909,38.27964023,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,3,11,4199,37.73893204,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,3,12,3760,37.58379389,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,3,13,4106,30.52042153,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,3,14,3276,25.09906026,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,3,15,3971,41.55052048,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,3,16,3706,38.62380918,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,3,17,4141,39.12875378,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,3,18,4135,37.11705794,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,3,19,4396,28.64449969,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,3,20,4184,37.72520311,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,3,21,4063,32.26608497,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,3,22,3963,41.49401152,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,3,23,3868,34.30947508,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,3,24,3490,32.37845078,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,3,25,3973,38.18901074,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,3,26,3918,32.23110765,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,3,27,3999,37.11986465,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,3,28,3830,33.82337983,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,3,29,3987,30.11271482,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,3,30,3979,33.8558145,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,3,31,3502,29.57525188,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,3,32,3849,33.6896831,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,3,33,3996,33.1301486,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,3,34,3859,34.02149826,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,3,35,4604,31.77984094,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,3,36,4044,30.36420805,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,3,37,4219,37.7157981,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,3,38,4108,34.53404888,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,3,39,3651,27.76719409,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
2,clean,rf_ucb,4,0,3834,19.78295167,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,4,1,3809,20.99242081,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,4,2,3685,30.54487697,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,4,3,4011,22.06990438,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,4,4,4024,20.72993597,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,4,5,4093,19.84279347,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,4,6,4031,17.09698637,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,4,7,4242,18.63894969,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,4,8,3718,26.12429609,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,4,9,4040,21.14499009,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,4,10,3989,16.14771958,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,4,11,4254,9.924192765,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,4,12,3813,21.66972217,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,4,13,3992,15.53619094,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,4,14,3854,16.11098244,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
2,clean,rf_ucb,4,15,4152,18.48524639,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
